"","plate.barcode","annotation","subannotation"
"N22.MAA000652.3_10_M.1.1","MAA000652","PreProB",NA
"P2.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B3"
"O1.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"P3.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"O2.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"P4.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"O3.MAA000652.3_10_M.1.1","MAA000652","Mature-B",NA
"P5.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"O5.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"P8.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B3"
"P6.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B2"
"O6.MAA000652.3_10_M.1.1","MAA000652","Immature-B",NA
"P9.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B1"
"O7.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"P10.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B4"
"O8.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B0"
"P11.MAA000652.3_10_M.1.1","MAA000652","Immature_Mature-B","B5"
"J19.MAA000844.3_10_M.1.1","MAA000844","T_NK","NK_2"
"L1.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"M3.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"N5.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B4"
"A8.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"B10.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B1"
"C15.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"A7.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B2"
"B9.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B1"
"C14.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"E5.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B3"
"G14.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"I8.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"E7.MAA000844.3_10_M.1.1","MAA000844","T_NK","NK_2"
"A9.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B4"
"B11.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"C16.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"E9.MAA000844.3_10_M.1.1","MAA000844","PreProB",NA
"G15.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B4"
"G16.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"I13.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"J21.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B5"
"I9.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B1"
"J20.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B1"
"L2.MAA000844.3_10_M.1.1","MAA000844","T_NK","NK_2"
"M4.MAA000844.3_10_M.1.1","MAA000844","T_NK","Nk_1"
"N6.MAA000844.3_10_M.1.1","MAA000844","Immature-B",NA
"M5.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"L3.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B4"
"N7.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"A10.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B4"
"C17.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"B13.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"E18.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"G19.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B4"
"I15.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B2"
"M6.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"N9.MAA000844.3_10_M.1.1","MAA000844","T_NK","NK_2"
"L4.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"B14.MAA000844.3_10_M.1.1","MAA000844","Resting-Granulocytes",NA
"C18.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"E20.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B1"
"G20.MAA000844.3_10_M.1.1","MAA000844","T_NK","NK_2"
"I16.MAA000844.3_10_M.1.1","MAA000844","PreProB",NA
"K1.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B3"
"L5.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B5"
"M7.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"N10.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B6"
"A12.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"B15.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B3"
"C19.MAA000844.3_10_M.1.1","MAA000844","T_NK","Unknown2"
"E21.MAA000844.3_10_M.1.1","MAA000844","T_NK","Nk_1"
"A13.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"B16.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"G21.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B4"
"C20.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B1"
"F1.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"G22.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"I18.MAA000844.3_10_M.1.1","MAA000844","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"K2.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"L6.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"M8.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B1"
"N11.MAA000844.3_10_M.1.1","MAA000844","T_NK","Unknown2"
"A14.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B5"
"B17.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"C22.MAA000844.3_10_M.1.1","MAA000844","Resting-Granulocytes",NA
"F3.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"H1.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B2"
"I20.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B4"
"K6.MAA000844.3_10_M.1.1","MAA000844","T_NK","Unknown2"
"I19.MAA000844.3_10_M.1.1","MAA000844","T_NK","NK_2"
"L8.MAA000844.3_10_M.1.1","MAA000844","Immature-B",NA
"M10.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"N13.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"K5.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B4"
"L7.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B4"
"M9.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B1"
"N12.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"F4.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B4"
"H3.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B2"
"I21.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"K7.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"L9.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B6"
"M11.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B4"
"A15.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B4"
"B18.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B1"
"D1.MAA000844.3_10_M.1.1","MAA000844","T_NK","NK_2"
"M12.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"N15.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B1"
"A17.MAA000844.3_10_M.1.1","MAA000844","T_NK","Nk_1"
"B21.MAA000844.3_10_M.1.1","MAA000844","T_NK","Unknown3"
"A16.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"D6.MAA000844.3_10_M.1.1","MAA000844","T_NK","Nk_1"
"F13.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"H6.MAA000844.3_10_M.1.1","MAA000844","T_NK","NK_2"
"B19.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"D2.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"F11.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B5"
"H4.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B1"
"J1.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B1"
"K8.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"L10.MAA000844.3_10_M.1.1","MAA000844","T_NK","Unknown3"
"J2.MAA000844.3_10_M.1.1","MAA000844","T_NK","Nk_1"
"A18.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"B22.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B1"
"F14.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"H8.MAA000844.3_10_M.1.1","MAA000844","Immature-B",NA
"J3.MAA000844.3_10_M.1.1","MAA000844","Immature-B",NA
"K10.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"K9.MAA000844.3_10_M.1.1","MAA000844","T_NK","NK_2"
"L12.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B4"
"M14.MAA000844.3_10_M.1.1","MAA000844","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"L11.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B6"
"M13.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"N16.MAA000844.3_10_M.1.1","MAA000844","Resting-Granulocytes",NA
"N17.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"C1.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"D13.MAA000844.3_10_M.1.1","MAA000844","T_NK","Unknown2"
"F16.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"H13.MAA000844.3_10_M.1.1","MAA000844","Proliferating-Neutrophils",NA
"J4.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"K11.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"L13.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B2"
"M15.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"N18.MAA000844.3_10_M.1.1","MAA000844","T_NK","Unknown1"
"A19.MAA000844.3_10_M.1.1","MAA000844","T_NK","Nk_1"
"A20.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B3"
"C2.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"D14.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"F19.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"H16.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B4"
"J5.MAA000844.3_10_M.1.1","MAA000844","PreProB",NA
"K12.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"L14.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"M16.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"A21.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"C3.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"D15.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"J6.MAA000844.3_10_M.1.1","MAA000844","PreProB",NA
"K13.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"L15.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B3"
"M17.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"F20.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"H19.MAA000844.3_10_M.1.1","MAA000844","T_NK","Nk_1"
"F21.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B4"
"H20.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"J7.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"K14.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"L16.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"M18.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"A22.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B1"
"C4.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"D16.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"B1.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"C6.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B2"
"D17.MAA000844.3_10_M.1.1","MAA000844","PreProB",NA
"G1.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"H21.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"J8.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B5"
"K15.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B3"
"B2.MAA000844.3_10_M.1.1","MAA000844","Immature-B",NA
"C7.MAA000844.3_10_M.1.1","MAA000844","T_NK","Nk_1"
"D18.MAA000844.3_10_M.1.1","MAA000844","Immature-B",NA
"L17.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B3"
"G2.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"H22.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B2"
"M19.MAA000844.3_10_M.1.1","MAA000844","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"J9.MAA000844.3_10_M.1.1","MAA000844","T_NK","NK_2"
"B3.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B2"
"C8.MAA000844.3_10_M.1.1","MAA000844","Resting-Granulocytes",NA
"D19.MAA000844.3_10_M.1.1","MAA000844","PreProB",NA
"G4.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"I1.MAA000844.3_10_M.1.1","MAA000844","T_NK","NK_2"
"K16.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"J10.MAA000844.3_10_M.1.1","MAA000844","T_NK","NK_2"
"K17.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"L19.MAA000844.3_10_M.1.1","MAA000844","T_NK","Unknown1"
"L18.MAA000844.3_10_M.1.1","MAA000844","Neutrophils",NA
"M20.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"M21.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B4"
"A2.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"B4.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"C9.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"D21.MAA000844.3_10_M.1.1","MAA000844","T_NK","Nk_1"
"G5.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"I2.MAA000844.3_10_M.1.1","MAA000844","Resting-Granulocytes",NA
"J13.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"K18.MAA000844.3_10_M.1.1","MAA000844","Monocytes_Monocyte-Progenitors","Monocyte2"
"L20.MAA000844.3_10_M.1.1","MAA000844","PreProB",NA
"M22.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"J14.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"K19.MAA000844.3_10_M.1.1","MAA000844","T_NK","Unknown1"
"L21.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"N1.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B6"
"A4.MAA000844.3_10_M.1.1","MAA000844","T_NK","NK_2"
"B6.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B2"
"C11.MAA000844.3_10_M.1.1","MAA000844","T_NK","Nk_1"
"A3.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"B5.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B3"
"C10.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B1"
"D22.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"G6.MAA000844.3_10_M.1.1","MAA000844","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"I3.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B5"
"E1.MAA000844.3_10_M.1.1","MAA000844","T_NK","Nk_1"
"A5.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B1"
"B7.MAA000844.3_10_M.1.1","MAA000844","T_NK","Nk_1"
"C12.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B2"
"E3.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B1"
"G8.MAA000844.3_10_M.1.1","MAA000844","Immature-B",NA
"I6.MAA000844.3_10_M.1.1","MAA000844","Monocytes_Monocyte-Progenitors","MonoProgenitor1"
"G7.MAA000844.3_10_M.1.1","MAA000844","PreProB",NA
"J17.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"K21.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B1"
"I4.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B1"
"J15.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"K20.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B2"
"L22.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"N2.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"N3.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"B8.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"C13.MAA000844.3_10_M.1.1","MAA000844","PreProB",NA
"E4.MAA000844.3_10_M.1.1","MAA000844","T_NK","Nk_1"
"G13.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"I7.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B3"
"J18.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"K22.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B3"
"M2.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"N4.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B2"
"O11.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B2"
"P15.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B3"
"A6.MAA000844.3_10_M.1.1","MAA000844","Neutrophils",NA
"O12.MAA000844.3_10_M.1.1","MAA000844","Immature-B",NA
"P16.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B2"
"O13.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"P17.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"O14.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"P18.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"O17.MAA000844.3_10_M.1.1","MAA000844","T_NK","NK_2"
"P20.MAA000844.3_10_M.1.1","MAA000844","Immature-B",NA
"O15.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"P19.MAA000844.3_10_M.1.1","MAA000844","T_NK","NK_2"
"O18.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B3"
"P21.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"O20.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"O19.MAA000844.3_10_M.1.1","MAA000844","PreProB",NA
"O21.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B3"
"O22.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"P2.MAA000844.3_10_M.1.1","MAA000844","T_NK","NK_2"
"P1.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B4"
"P3.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"N20.MAA000844.3_10_M.1.1","MAA000844","Proliferating-Neutrophils",NA
"P4.MAA000844.3_10_M.1.1","MAA000844","Monocytes_Monocyte-Progenitors","Monocyte2"
"N22.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"P7.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"N21.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"P5.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B1"
"O1.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B2"
"P8.MAA000844.3_10_M.1.1","MAA000844","T_NK","NK_2"
"O2.MAA000844.3_10_M.1.1","MAA000844","T_NK","Unknown1"
"P9.MAA000844.3_10_M.1.1","MAA000844","Immature-B",NA
"P10.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"O5.MAA000844.3_10_M.1.1","MAA000844","T_NK","Nk_1"
"P11.MAA000844.3_10_M.1.1","MAA000844","T_NK","NK_2"
"O6.MAA000844.3_10_M.1.1","MAA000844","Immature_Mature-B","B0"
"P12.MAA000844.3_10_M.1.1","MAA000844","T_NK","T"
"O10.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"P14.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"O9.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"P13.MAA000844.3_10_M.1.1","MAA000844","Mature-B",NA
"A18.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","4"
"B20.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"I10.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","6"
"J12.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"K14.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"L16.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"M18.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","0"
"N20.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"O22.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","0"
"C22.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","7"
"A19.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"B21.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","1"
"D1.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","0"
"E2.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","4"
"F4.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","1"
"G6.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"H8.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"E3.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","0"
"M19.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"N21.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","6"
"P1.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","1"
"A20.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"B22.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","0"
"D2.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","5"
"E4.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","8"
"F6.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"F5.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"G8.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","7"
"H10.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","0"
"G7.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","4"
"H9.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","1"
"I11.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"J13.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","0"
"K15.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","0"
"L17.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","4"
"I12.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"A21.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"C1.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","6"
"D3.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","8"
"E5.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","7"
"G9.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","0"
"H11.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","1"
"I13.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"J15.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","1"
"K17.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","4"
"J14.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"L19.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"M21.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","7"
"O1.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","1"
"K16.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","4"
"L18.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","6"
"M20.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"N22.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"P2.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","0"
"P3.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"H12.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","8"
"I14.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","4"
"J16.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","1"
"K18.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","7"
"L20.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"M22.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","7"
"O2.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","1"
"P4.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","7"
"B1.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"C3.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","0"
"D5.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","1"
"A22.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","1"
"C2.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","1"
"D4.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","5"
"E6.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"F8.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"G10.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","6"
"O3.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","6"
"P5.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"B2.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","1"
"C4.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"D6.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"E8.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","1"
"F10.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","3"
"G12.MAA000848.3_10_M.1.1","MAA000848","Stem_Progenitors","1"
