"","annotation","subannotation"
"A4.MAA001895.3_38_F.1.1","endothelial","vascular"
"B6.MAA001895.3_38_F.1.1","endothelial","vascular"
"B7.MAA001895.3_38_F.1.1","endothelial","vascular"
"C19.MAA001895.3_38_F.1.1","pericytes",NA
"C21.MAA001895.3_38_F.1.1","pericytes",NA
"F4.MAA001895.3_38_F.1.1","endothelial","vascular"
"B11.MAA001895.3_38_F.1.1","endothelial","vascular"
"D1.MAA001895.3_38_F.1.1","endothelial","vascular"
"F7.MAA001895.3_38_F.1.1","endothelial","vascular"
"D4.MAA001895.3_38_F.1.1","endothelial","vascular"
"F15.MAA001895.3_38_F.1.1","endothelial","vascular"
"L20.B000621.3_56_F.1.1","OPCs",NA
"L21.B000621.3_56_F.1.1","oligodendrocytes",NA
"N8.B000621.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"A18.B000621.3_56_F.1.1","unknown",NA
"O12.B000621.3_56_F.1.1","oligodendrocytes",NA
"B16.B000621.3_56_F.1.1","oligodendrocytes",NA
"C13.B000621.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"C14.B000621.3_56_F.1.1","oligodendrocytes",NA
"P20.B000621.3_56_F.1.1","endothelial","vascular"
"C18.B000621.3_56_F.1.1","oligodendrocytes",NA
"P22.B000621.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"D11.B000621.3_56_F.1.1","endothelial","vSMCs"
"D16.B000621.3_56_F.1.1","oligodendrocytes",NA
"D17.B000621.3_56_F.1.1","oligodendrocytes",NA
"E11.B000621.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"E22.B000621.3_56_F.1.1","endothelial","vascular"
"F8.B000621.3_56_F.1.1","pericytes",NA
"G22.B000621.3_56_F.1.1","OPCs",NA
"H20.B000621.3_56_F.1.1","OPCs",NA
"H21.B000621.3_56_F.1.1","OPCs",NA
"I10.B000621.3_56_F.1.1","OPCs",NA
"I16.B000621.3_56_F.1.1","neurons","undetermined"
"K21.B000621.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"B7.B003274.3_38_F.1.1","astrocytes","cerebral_astrocytes"
"G18.B003274.3_38_F.1.1","unknown",NA
"K2.B003274.3_38_F.1.1","unknown",NA
"B8.B003274.3_38_F.1.1","astrocytes","cerebral_astrocytes"
"K9.B003274.3_38_F.1.1","astrocytes","cerebral_astrocytes"
"B10.B003274.3_38_F.1.1","unknown",NA
"O12.B003274.3_38_F.1.1","oligodendrocytes",NA
"B15.B003274.3_38_F.1.1","astrocytes","cerebral_astrocytes"
"K18.B003274.3_38_F.1.1","astrocytes","cerebral_astrocytes"
"L3.B003274.3_38_F.1.1","OPCs",NA
"B20.B003274.3_38_F.1.1","unknown",NA
"L4.B003274.3_38_F.1.1","unknown",NA
"O17.B003274.3_38_F.1.1","oligodendrocytes",NA
"L14.B003274.3_38_F.1.1","oligodendrocytes",NA
"M6.B003274.3_38_F.1.1","unknown",NA
"D4.B003274.3_38_F.1.1","oligodendrocytes",NA
"I20.B003274.3_38_F.1.1","astrocytes","cerebral_astrocytes"
"D5.B003274.3_38_F.1.1","unknown",NA
"P6.B003274.3_38_F.1.1","unknown",NA
"E1.B003274.3_38_F.1.1","unknown",NA
"N8.B003274.3_38_F.1.1","astrocytes","cerebral_astrocytes"
"F3.B003274.3_38_F.1.1","astrocytes","cerebral_astrocytes"
"F5.B003274.3_38_F.1.1","unknown",NA
"A14.B003274.3_38_F.1.1","oligodendrocytes",NA
"J13.B003274.3_38_F.1.1","unknown",NA
"A20.B003274.3_38_F.1.1","unknown",NA
"F22.B003274.3_38_F.1.1","oligodendrocytes",NA
"B18.B003275.3_38_F.1.1","pericytes",NA
"D21.B003275.3_38_F.1.1","endothelial","vascular"
"G15.B003275.3_38_F.1.1","endothelial","vascular"
"B19.B003275.3_38_F.1.1","endothelial","vascular"
"D22.B003275.3_38_F.1.1","endothelial","vascular"
"G17.B003275.3_38_F.1.1","unknown",NA
"A9.B003275.3_38_F.1.1","endothelial","vascular"
"B20.B003275.3_38_F.1.1","endothelial","vascular"
"G18.B003275.3_38_F.1.1","pericytes",NA
"A11.B003275.3_38_F.1.1","endothelial","vascular"
"E10.B003275.3_38_F.1.1","endothelial","vascular"
"G19.B003275.3_38_F.1.1","endothelial","vascular"
"A12.B003275.3_38_F.1.1","endothelial","vascular"
"B22.B003275.3_38_F.1.1","endothelial","vascular"
"E11.B003275.3_38_F.1.1","endothelial","vascular"
"G21.B003275.3_38_F.1.1","endothelial","vascular"
"E13.B003275.3_38_F.1.1","pericytes",NA
"G22.B003275.3_38_F.1.1","pericytes",NA
"A13.B003275.3_38_F.1.1","endothelial","vascular"
"A14.B003275.3_38_F.1.1","endothelial","vascular"
"C11.B003275.3_38_F.1.1","OPCs",NA
"E14.B003275.3_38_F.1.1","endothelial","vascular"
"A15.B003275.3_38_F.1.1","unknown",NA
"C12.B003275.3_38_F.1.1","OPCs",NA
"E16.B003275.3_38_F.1.1","endothelial","vascular"
"H6.B003275.3_38_F.1.1","OPCs",NA
"C13.B003275.3_38_F.1.1","endothelial","vascular"
"E17.B003275.3_38_F.1.1","endothelial","vascular"
"H7.B003275.3_38_F.1.1","endothelial","vascular"
"A16.B003275.3_38_F.1.1","unknown",NA
"A17.B003275.3_38_F.1.1","unknown",NA
"C14.B003275.3_38_F.1.1","endothelial","vascular"
"E20.B003275.3_38_F.1.1","endothelial","vascular"
"C15.B003275.3_38_F.1.1","endothelial","vascular"
"E22.B003275.3_38_F.1.1","unknown",NA
"H9.B003275.3_38_F.1.1","endothelial","vascular"
"A20.B003275.3_38_F.1.1","endothelial","vascular"
"C17.B003275.3_38_F.1.1","NPCS",NA
"F11.B003275.3_38_F.1.1","endothelial","vascular"
"H12.B003275.3_38_F.1.1","endothelial","vascular"
"A19.B003275.3_38_F.1.1","endothelial","vascular"
"C16.B003275.3_38_F.1.1","endothelial","vascular"
"F5.B003275.3_38_F.1.1","endothelial","vascular"
"H10.B003275.3_38_F.1.1","endothelial","vascular"
"A21.B003275.3_38_F.1.1","endothelial","vascular"
"C21.B003275.3_38_F.1.1","endothelial","vascular"
"F12.B003275.3_38_F.1.1","endothelial","vascular"
"H13.B003275.3_38_F.1.1","endothelial","vascular"
"F13.B003275.3_38_F.1.1","endothelial","vascular"
"H14.B003275.3_38_F.1.1","endothelial","vascular"
"A22.B003275.3_38_F.1.1","endothelial","vascular"
"D6.B003275.3_38_F.1.1","endothelial","vascular"
"F15.B003275.3_38_F.1.1","endothelial","vascular"
"H15.B003275.3_38_F.1.1","endothelial","vascular"
"B8.B003275.3_38_F.1.1","endothelial","vascular"
"D9.B003275.3_38_F.1.1","OPCs",NA
"F18.B003275.3_38_F.1.1","unknown",NA
"I9.B003275.3_38_F.1.1","endothelial","vascular"
"F19.B003275.3_38_F.1.1","endothelial","vascular"
"I11.B003275.3_38_F.1.1","endothelial","vascular"
"B10.B003275.3_38_F.1.1","endothelial","vascular"
"D10.B003275.3_38_F.1.1","OPCs",NA
"B11.B003275.3_38_F.1.1","endothelial","vascular"
"D11.B003275.3_38_F.1.1","endothelial","vascular"
"F20.B003275.3_38_F.1.1","endothelial","vascular"
"I12.B003275.3_38_F.1.1","endothelial","vascular"
"F22.B003275.3_38_F.1.1","neurons","inhibitory"
"I13.B003275.3_38_F.1.1","endothelial","vascular"
"B12.B003275.3_38_F.1.1","endothelial","vascular"
"D13.B003275.3_38_F.1.1","endothelial","vascular"
"B13.B003275.3_38_F.1.1","endothelial","vascular"
"D14.B003275.3_38_F.1.1","endothelial","vascular"
"G8.B003275.3_38_F.1.1","endothelial","vascular"
"I14.B003275.3_38_F.1.1","pericytes",NA
"B14.B003275.3_38_F.1.1","endothelial","vascular"
"D15.B003275.3_38_F.1.1","endothelial","vascular"
"G10.B003275.3_38_F.1.1","endothelial","vascular"
"I15.B003275.3_38_F.1.1","endothelial","vascular"
"D17.B003275.3_38_F.1.1","endothelial","vascular"
"G13.B003275.3_38_F.1.1","endothelial","vascular"
"I18.B003275.3_38_F.1.1","endothelial","vascular"
"B15.B003275.3_38_F.1.1","endothelial","vascular"
"B17.B003275.3_38_F.1.1","endothelial","vascular"
"D20.B003275.3_38_F.1.1","unknown",NA
"G14.B003275.3_38_F.1.1","endothelial","vascular"
"I21.B003275.3_38_F.1.1","endothelial","vascular"
"I22.B003277.3_39_F.1.1","unknown",NA
"G18.B003277.3_39_F.1.1","unknown",NA
"J4.B003277.3_39_F.1.1","unknown",NA
"E10.B003277.3_39_F.1.1","unknown",NA
"J5.B003277.3_39_F.1.1","unknown",NA
"F16.B003277.3_39_F.1.1","unknown",NA
"I2.B003277.3_39_F.1.1","oligodendrocytes",NA
"B3.B003277.3_39_F.1.1","unknown",NA
"C7.B003277.3_39_F.1.1","OPCs",NA
"A2.B003277.3_39_F.1.1","unknown",NA
"F18.B003277.3_39_F.1.1","unknown",NA
"J11.B003277.3_39_F.1.1","unknown",NA
"B9.B003277.3_39_F.1.1","unknown",NA
"H8.B003277.3_39_F.1.1","unknown",NA
"H9.B003277.3_39_F.1.1","unknown",NA
"I12.B003277.3_39_F.1.1","oligodendrocytes",NA
"J19.B003277.3_39_F.1.1","unknown",NA
"C20.B003277.3_39_F.1.1","unknown",NA
"E2.B003277.3_39_F.1.1","unknown",NA
"A15.B003277.3_39_F.1.1","unknown",NA
"K4.B003277.3_39_F.1.1","astrocytes","cerebral_astrocytes"
"M12.B003277.3_39_F.1.1","unknown",NA
"K9.B003277.3_39_F.1.1","unknown",NA
"L18.B003277.3_39_F.1.1","unknown",NA
"O6.B003277.3_39_F.1.1","unknown",NA
"L2.B003277.3_39_F.1.1","unknown",NA
"L6.B003277.3_39_F.1.1","unknown",NA
"A1.B003290.3_38_F.1.1","astrocytes","cerebral_astrocytes"
"C5.B003290.3_38_F.1.1","astrocytes","cerebral_astrocytes"
"E6.B003290.3_38_F.1.1","endothelial","vascular"
"G2.B003290.3_38_F.1.1","endothelial","vascular"
"A2.B003290.3_38_F.1.1","endothelial","vascular"
"B4.B003290.3_38_F.1.1","endothelial","vascular"
"C6.B003290.3_38_F.1.1","endothelial","vascular"
"E7.B003290.3_38_F.1.1","endothelial","vascular"
"G3.B003290.3_38_F.1.1","endothelial","vascular"
"E8.B003290.3_38_F.1.1","endothelial","vascular"
"G5.B003290.3_38_F.1.1","endothelial","vascular"
"A3.B003290.3_38_F.1.1","endothelial","vascular"
"B5.B003290.3_38_F.1.1","endothelial","vascular"
"C7.B003290.3_38_F.1.1","endothelial","vascular"
"G7.B003290.3_38_F.1.1","endothelial","vascular"
"A4.B003290.3_38_F.1.1","endothelial","vascular"
"C8.B003290.3_38_F.1.1","pericytes",NA
"E9.B003290.3_38_F.1.1","endothelial","vascular"
"E10.B003290.3_38_F.1.1","endothelial","vascular"
"G8.B003290.3_38_F.1.1","endothelial","vascular"
"A5.B003290.3_38_F.1.1","endothelial","vascular"
"B7.B003290.3_38_F.1.1","endothelial","vascular"
"C10.B003290.3_38_F.1.1","endothelial","vascular"
"A6.B003290.3_38_F.1.1","endothelial","vascular"
"B8.B003290.3_38_F.1.1","endothelial","vascular"
"C12.B003290.3_38_F.1.1","endothelial","vascular"
"E11.B003290.3_38_F.1.1","endothelial","vascular"
"G10.B003290.3_38_F.1.1","endothelial","vascular"
"A7.B003290.3_38_F.1.1","endothelial","vascular"
"B9.B003290.3_38_F.1.1","endothelial","vascular"
"C13.B003290.3_38_F.1.1","endothelial","vascular"
"E13.B003290.3_38_F.1.1","endothelial","vascular"
"G12.B003290.3_38_F.1.1","endothelial","vascular"
"E14.B003290.3_38_F.1.1","endothelial","vascular"
"G15.B003290.3_38_F.1.1","endothelial","vascular"
"A8.B003290.3_38_F.1.1","endothelial","vascular"
"B10.B003290.3_38_F.1.1","endothelial","vascular"
"C15.B003290.3_38_F.1.1","endothelial","vascular"
"A9.B003290.3_38_F.1.1","endothelial","vascular"
"B11.B003290.3_38_F.1.1","endothelial","vascular"
"C17.B003290.3_38_F.1.1","oligodendrocytes",NA
"E17.B003290.3_38_F.1.1","pericytes",NA
"G19.B003290.3_38_F.1.1","neurons","inhibitory"
"A10.B003290.3_38_F.1.1","endothelial","vascular"
"B12.B003290.3_38_F.1.1","endothelial","vascular"
"C22.B003290.3_38_F.1.1","neurons","inhibitory"
"F1.B003290.3_38_F.1.1","endothelial","vascular"
"B13.B003290.3_38_F.1.1","NPCS",NA
"F3.B003290.3_38_F.1.1","endothelial","vascular"
"H13.B003290.3_38_F.1.1","endothelial","vascular"
"D2.B003290.3_38_F.1.1","endothelial","vascular"
"F4.B003290.3_38_F.1.1","endothelial","vascular"
"A12.B003290.3_38_F.1.1","endothelial","vascular"
"B14.B003290.3_38_F.1.1","endothelial","vascular"
"D3.B003290.3_38_F.1.1","endothelial","vascular"
"A13.B003290.3_38_F.1.1","endothelial","vascular"
"A14.B003290.3_38_F.1.1","endothelial","vascular"
"B16.B003290.3_38_F.1.1","neurons","inhibitory"
"D7.B003290.3_38_F.1.1","astrocytes","cerebral_astrocytes"
"B15.B003290.3_38_F.1.1","endothelial","vascular"
"F6.B003290.3_38_F.1.1","endothelial","vascular"
"H21.B003290.3_38_F.1.1","endothelial","vascular"
"D4.B003290.3_38_F.1.1","endothelial","vascular"
"F5.B003290.3_38_F.1.1","endothelial","vascular"
"H20.B003290.3_38_F.1.1","neurons","inhibitory"
"A15.B003290.3_38_F.1.1","endothelial","vascular"
"D9.B003290.3_38_F.1.1","endothelial","vascular"
"F7.B003290.3_38_F.1.1","endothelial","vascular"
"H22.B003290.3_38_F.1.1","unknown",NA
"D12.B003290.3_38_F.1.1","endothelial","vascular"
"F8.B003290.3_38_F.1.1","NPCS",NA
"D14.B003290.3_38_F.1.1","endothelial","vascular"
"F9.B003290.3_38_F.1.1","pericytes",NA
"A17.B003290.3_38_F.1.1","neurons","inhibitory"
"B20.B003290.3_38_F.1.1","endothelial","vascular"
"D17.B003290.3_38_F.1.1","pericytes",NA
"F10.B003290.3_38_F.1.1","OPCs",NA
"B21.B003290.3_38_F.1.1","neurons","inhibitory"
"D19.B003290.3_38_F.1.1","neurons","inhibitory"
"F11.B003290.3_38_F.1.1","OPCs",NA
"A20.B003290.3_38_F.1.1","neurons","inhibitory"
"B22.B003290.3_38_F.1.1","neurons","inhibitory"
"D22.B003290.3_38_F.1.1","neurons","inhibitory"
"F12.B003290.3_38_F.1.1","endothelial","vascular"
"F15.B003290.3_38_F.1.1","endothelial","vascular"
"A21.B003290.3_38_F.1.1","unknown",NA
"C1.B003290.3_38_F.1.1","unknown",NA
"E1.B003290.3_38_F.1.1","endothelial","vascular"
"C2.B003290.3_38_F.1.1","endothelial","vascular"
"E2.B003290.3_38_F.1.1","unknown",NA
"F17.B003290.3_38_F.1.1","endothelial","vascular"
"B1.B003290.3_38_F.1.1","endothelial","vascular"
"C3.B003290.3_38_F.1.1","endothelial","vascular"
"F21.B003290.3_38_F.1.1","neurons","inhibitory"
"E5.B003290.3_38_F.1.1","astrocytes","cerebral_astrocytes"
"G1.B003290.3_38_F.1.1","endothelial","vascular"
"B2.B003290.3_38_F.1.1","endothelial","vascular"
"C4.B003290.3_38_F.1.1","pericytes",NA
"L10.B001688.3_38_F.1.1","astrocytes","cerebral_astrocytes"
"K15.B001688.3_38_F.1.1","endothelial","vascular"
"L13.B001688.3_38_F.1.1","OPCs",NA
"L15.B001688.3_38_F.1.1","oligodendrocytes",NA
"A12.B001688.3_38_F.1.1","OPCs",NA
"E8.B001688.3_38_F.1.1","OPCs",NA
"I10.B001688.3_38_F.1.1","oligodendrocytes",NA
"P11.B001688.3_38_F.1.1","oligodendrocytes",NA
"P18.B001688.3_38_F.1.1","oligodendrocytes",NA
"M19.B001688.3_38_F.1.1","oligodendrocytes",NA
"N10.B001688.3_38_F.1.1","astrocytes","cerebral_astrocytes"
"N12.B001688.3_38_F.1.1","oligodendrocytes",NA
"O7.B001688.3_38_F.1.1","astrocytes","cerebral_astrocytes"
"O5.B001688.3_38_F.1.1","oligodendrocytes",NA
"O9.B001688.3_38_F.1.1","oligodendrocytes",NA
"O15.B001688.3_38_F.1.1","oligodendrocytes",NA
"P10.B001688.3_38_F.1.1","OPCs",NA
"P8.B001688.3_38_F.1.1","oligodendrocytes",NA
"D13.B000404.3_56_F.1.1","oligodendrocytes",NA
"C22.B000404.3_56_F.1.1","oligodendrocytes",NA
"G17.B000404.3_56_F.1.1","oligodendrocytes",NA
"H2.B000404.3_56_F.1.1","astrocytes","Berg.Glia"
"H14.B000404.3_56_F.1.1","oligodendrocytes",NA
"I1.B000404.3_56_F.1.1","oligodendrocytes",NA
"H21.B000404.3_56_F.1.1","astrocytes","Berg.Glia"
"I16.B000404.3_56_F.1.1","oligodendrocytes",NA
"A11.B000404.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"J22.B000404.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"K12.B000404.3_56_F.1.1","OPCs",NA
"C1.B000404.3_56_F.1.1","OPCs",NA
"M21.B000404.3_56_F.1.1","OPCs",NA
"P7.B000404.3_56_F.1.1","neurons","excitatory"
"P8.B000404.3_56_F.1.1","neurons","excitatory"
"N11.B000404.3_56_F.1.1","oligodendrocytes",NA
"O4.B000404.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"O6.B000404.3_56_F.1.1","OPCs",NA
"O11.B000404.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"O18.B000404.3_56_F.1.1","astrocytes","Berg.Glia"
"O19.B000404.3_56_F.1.1","astrocytes","Berg.Glia"
"M22.B003728.3_56_F.1.1","unknown",NA
"A19.B003728.3_56_F.1.1","unknown",NA
"G18.B003728.3_56_F.1.1","unknown",NA
"B1.B003728.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"N2.B003728.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"C5.B003728.3_56_F.1.1","unknown",NA
"I7.B003728.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"K15.B003728.3_56_F.1.1","unknown",NA
"M1.B003728.3_56_F.1.1","unknown",NA
"N3.B003728.3_56_F.1.1","unknown",NA
"B2.B003728.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"O9.B003728.3_56_F.1.1","oligodendrocytes",NA
"A1.B003728.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"D10.B003728.3_56_F.1.1","unknown",NA
"C9.B003728.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"G1.B003728.3_56_F.1.1","oligodendrocytes",NA
"D13.B003728.3_56_F.1.1","unknown",NA
"L1.B003728.3_56_F.1.1","oligodendrocytes",NA
"D14.B003728.3_56_F.1.1","unknown",NA
"A6.B003728.3_56_F.1.1","unknown",NA
"A7.B003728.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"H11.B003728.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"F2.B003728.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"J20.B003728.3_56_F.1.1","unknown",NA
"N13.B003728.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"F3.B003728.3_56_F.1.1","oligodendrocytes",NA
"L7.B003728.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"M13.B003728.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"N15.B003728.3_56_F.1.1","unknown",NA
"B16.B003728.3_56_F.1.1","unknown",NA
"H15.B003728.3_56_F.1.1","oligodendrocytes",NA
"F6.B003728.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"M15.B003728.3_56_F.1.1","unknown",NA
"H17.B003728.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"B18.B003728.3_56_F.1.1","unknown",NA
"C20.B003728.3_56_F.1.1","unknown",NA
"M16.B003728.3_56_F.1.1","unknown",NA
"F8.B003728.3_56_F.1.1","oligodendrocytes",NA
"M18.B003728.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"N19.B003728.3_56_F.1.1","unknown",NA
"B21.B003728.3_56_F.1.1","unknown",NA
"F9.B003728.3_56_F.1.1","oligodendrocytes",NA
"H22.B003728.3_56_F.1.1","astrocytes","cerebral_astrocytes"
"P14.B003728.3_56_F.1.1","oligodendrocytes",NA
"P20.B003728.3_56_F.1.1","unknown",NA
"P1.B003728.3_56_F.1.1","oligodendrocytes",NA
